n,x,y,val,dP,lab,xT,yT
27394,0.238074,4.988608,0,1788,NaN,NaN,NaN
27395,0.399725,4.666774,0,1792,NaN,NaN,NaN
27396,0.479078,4.371011,0,1794,NaN,NaN,NaN
27397,0.543736,4.116058,0,1795,NaN,NaN,NaN
27398,0.537858,3.910804,0,1799,NaN,NaN,NaN
27399,0.467322,3.749462,0,1805,NaN,NaN,NaN
27400,0.393846,3.558708,0,1811,NaN,NaN,NaN
27401,0.338004,3.362003,0,1813,NaN,NaN,NaN
27402,0.2851,3.179906,0,1815,NaN,NaN,NaN
27403,0.232195,3.003622,0,1816,NaN,NaN,NaN
27404,0.196926,2.856675,0,1820,NaN,NaN,NaN
27405,0.220439,2.70381,0,1824,NaN,NaN,NaN
27406,0.293917,2.630304,0,1827,NaN,NaN,NaN
27407,0.399725,2.533262,0,1827,NaN,NaN,NaN
27408,0.487895,2.409733,0,1830,NaN,NaN,NaN
27409,0.587819,2.262646,0,1833,NaN,NaN,NaN
27410,0.717127,2.133185,0,1835,NaN,NaN,NaN
27411,0.88169,2.06256,0,1833,NaN,NaN,NaN
27412,1.016856,1.988986,0,1831,NaN,NaN,NaN
27413,1.146135,1.950725,0,1832,NaN,NaN,NaN
27414,1.260713,1.909519,0,1832,NaN,NaN,NaN
27415,1.381156,1.830045,0,1833,NaN,NaN,NaN
27416,1.49865,1.729955,0,1833,NaN,NaN,NaN
27417,1.651372,1.568025,0,1833,NaN,NaN,NaN
27418,1.87454,1.426682,0,1833,NaN,NaN,NaN
27419,2.109391,1.270597,0,1832,NaN,NaN,NaN
27420,2.408723,1.114493,0,1832,NaN,NaN,NaN
27421,2.710856,0.905347,0,1833,NaN,NaN,NaN
27422,3.071457,0.634305,0,1835,NaN,NaN,NaN
27423,3.431814,0.330824,0,1838,NaN,NaN,NaN
27424,3.835792,0.033217,0,1841,NaN,NaN,NaN
27425,4.268619,-0.279125,0,1843,NaN,NaN,NaN
27426,4.73891,-0.597343,0,1845,NaN,NaN,NaN
27427,5.17941,-0.986223,0,1846,NaN,NaN,NaN
27428,5.619297,-1.380903,0,1846,NaN,NaN,NaN
27429,6.014921,-1.769564,0,1847,NaN,NaN,NaN
27430,6.404164,-2.099211,0,1848,NaN,NaN,NaN
27431,6.792814,-2.414012,0,1848,NaN,NaN,NaN
27432,7.175051,-2.719847,0,1848,NaN,NaN,NaN
27433,7.571088,-3.016712,0,1849,NaN,NaN,NaN
27434,7.949102,-3.316351,0,1851,NaN,NaN,NaN
27435,8.332176,-3.639288,0,1853,NaN,NaN,NaN
27436,8.67142,-3.932667,0,1853,NaN,NaN,NaN
27437,8.998583,-4.184808,0,1854,NaN,NaN,NaN
27438,9.290808,-4.416283,0,1854,NaN,NaN,NaN
27439,9.588262,-4.691521,0,1854,NaN,NaN,NaN
27440,9.870932,-4.963617,0,1851,NaN,NaN,NaN
27441,10.081904,-5.232567,0,1847,NaN,NaN,NaN
27442,10.235684,-5.507124,0,1843,NaN,NaN,NaN
27443,10.301137,-5.775595,0,1843,NaN,NaN,NaN
27444,10.360875,-6.055467,0,1845,NaN,NaN,NaN
27445,10.355187,-6.317585,0,1847,NaN,NaN,NaN
27446,10.349498,-6.564896,0,1848,NaN,NaN,NaN
27447,10.258453,-6.774192,0,1848,NaN,NaN,NaN
27448,10.178746,-6.94266,0,1849,NaN,NaN,NaN
27449,10.030612,-7.087795,0,1849,NaN,NaN,NaN
27450,9.893753,-7.206737,0,1850,NaN,NaN,NaN
27451,9.696818,-7.319819,0,1850,NaN,NaN,NaN
27452,9.511088,-7.389379,0,1850,NaN,NaN,NaN
27453,9.319432,-7.447329,0,1851,NaN,NaN,NaN
27454,9.147621,-7.484989,0,1853,NaN,NaN,NaN
27455,8.93836,-7.490782,0,1855,NaN,NaN,NaN
27456,8.740344,-7.438638,0,1857,NaN,NaN,NaN
27457,8.533495,-7.354602,0,1857,NaN,NaN,NaN
27458,8.38684,-7.28503,0,1857,NaN,NaN,NaN
27459,8.25159,-7.229937,0,1857,NaN,NaN,NaN
27460,8.170971,-7.198036,0,1857,NaN,NaN,NaN
27461,8.084557,-7.145823,0,1855,NaN,NaN,NaN
27462,8.049982,-7.099401,0,1853,NaN,NaN,NaN
27463,8.02981,-7.047166,0,1851,NaN,NaN,NaN
27464,8.058626,-7.015239,0,1851,NaN,NaN,NaN
27465,8.104724,-6.98621,0,1854,NaN,NaN,NaN
27466,8.17961,-6.962985,0,1858,NaN,NaN,NaN
27467,8.260225,-6.928142,0,1860,NaN,NaN,NaN
27468,8.375333,-6.878773,0,1857,NaN,NaN,NaN
27469,8.458743,-6.838108,0,1854,NaN,NaN,NaN
27470,8.556489,-6.820678,0,1852,NaN,NaN,NaN
27471,8.616836,-6.820678,0,1852,NaN,NaN,NaN
27472,8.703013,-6.843918,0,1850,NaN,NaN,NaN
27473,8.766184,-6.86425,0,1848,NaN,NaN,NaN
27474,8.820724,-6.904911,0,1848,NaN,NaN,NaN
27475,8.852292,-6.928142,0,1848,NaN,NaN,NaN
27476,8.86377,-6.98621,0,1847,NaN,NaN,NaN
27477,8.860901,-7.029752,0,1847,NaN,NaN,NaN
27478,8.86664,-7.070383,0,1845,NaN,NaN,NaN
27479,8.869509,-7.0965,0,1844,NaN,NaN,NaN
27480,8.86664,-7.11681,0,1843,NaN,NaN,NaN
27481,8.840814,-7.131317,0,1847,NaN,NaN,NaN
27482,8.800632,-7.128416,0,1851,NaN,NaN,NaN
27483,8.766184,-7.125515,0,1855,NaN,NaN,NaN
27484,8.751829,-7.122613,0,1855,NaN,NaN,NaN
27485,8.748958,-7.11681,0,1854,NaN,NaN,NaN
27486,8.751829,-7.11681,0,1854,NaN,NaN,NaN
27487,8.751829,-7.11681,0,1853,NaN,NaN,NaN
27488,8.7547,-7.11681,0,1851,NaN,NaN,NaN
27489,8.7547,-7.113909,0,1851,NaN,NaN,NaN
27490,8.7547,-7.102303,0,1853,NaN,NaN,NaN
27491,8.7547,-7.0965,0,1855,NaN,NaN,NaN
27492,8.763313,-7.090696,0,1857,NaN,NaN,NaN
27493,8.771926,-7.0965,0,1858,NaN,NaN,NaN
27494,8.780538,-7.105205,0,1857,NaN,NaN,NaN
27495,8.777668,-7.11681,0,1857,NaN,NaN,NaN
27496,8.774797,-7.125515,0,1857,NaN,NaN,NaN
27497,8.763313,-7.131317,0,1858,NaN,NaN,NaN
27498,8.743216,-7.137119,0,1858,NaN,NaN,NaN
27499,8.728859,-7.137119,0,1858,NaN,NaN,NaN
27500,8.723115,-7.140021,0,1858,NaN,NaN,NaN
27501,8.725987,-7.134218,0,1857,NaN,NaN,NaN
27502,8.725987,-7.128416,0,1856,NaN,NaN,NaN
27503,8.723115,-7.128416,0,1857,NaN,NaN,NaN
27504,8.717372,-7.128416,0,1859,NaN,NaN,NaN
27505,8.7145,-7.128416,0,1860,NaN,NaN,NaN
27506,8.717372,-7.125515,0,1860,NaN,NaN,NaN
27507,8.723115,-7.137119,0,1860,NaN,NaN,NaN
27508,8.725987,-7.154526,0,1860,NaN,NaN,NaN
27509,8.740344,-7.16903,0,1860,NaN,NaN,NaN
27510,8.751829,-7.171931,0,1860,NaN,NaN,NaN
27511,8.760442,-7.166129,0,1861,NaN,NaN,NaN
27512,8.766184,-7.163228,0,1863,NaN,NaN,NaN
27513,8.783409,-7.157427,0,1861,NaN,NaN,NaN
27514,8.797762,-7.157427,0,1858,NaN,NaN,NaN
27515,8.809243,-7.154526,0,1856,NaN,NaN,NaN
27516,8.803503,-7.145823,0,1857,NaN,NaN,NaN
27517,8.800632,-7.125515,0,1858,NaN,NaN,NaN
27518,8.812114,-7.105205,0,1859,NaN,NaN,NaN
27519,8.823594,-7.087795,0,1859,NaN,NaN,NaN
27520,8.846553,-7.087795,0,1859,NaN,NaN,NaN
27521,8.849423,-7.084893,0,1858,NaN,NaN,NaN
27522,8.858031,-7.108106,0,1861,NaN,NaN,NaN
27523,8.852292,-7.140021,0,1862,NaN,NaN,NaN
27524,8.852292,-7.174831,0,1864,NaN,NaN,NaN
27525,8.849423,-7.183533,0,1864,NaN,NaN,NaN
27526,8.852292,-7.195135,0,1864,NaN,NaN,NaN
27527,8.855162,-7.212537,0,1864,NaN,NaN,NaN
27528,8.858031,-7.227037,0,1865,NaN,NaN,NaN
27529,8.855162,-7.229937,0,1867,NaN,NaN,NaN
27530,8.855162,-7.232837,0,1868,NaN,NaN,NaN
27531,8.855162,-7.235737,0,1868,NaN,NaN,NaN
27532,8.855162,-7.235737,0,1867,NaN,NaN,NaN
27533,8.858031,-7.232837,0,1867,NaN,NaN,NaN
27534,8.860901,-7.229937,0,1867,NaN,NaN,NaN
27535,8.86664,-7.227037,0,1867,NaN,NaN,NaN
27536,8.869509,-7.209637,0,1866,NaN,NaN,NaN
27537,8.875248,-7.195135,0,1865,NaN,NaN,NaN
27538,8.875248,-7.174831,0,1864,NaN,NaN,NaN
27539,8.869509,-7.16903,0,1866,NaN,NaN,NaN
27540,8.860901,-7.16903,0,1868,NaN,NaN,NaN
27541,8.855162,-7.171931,0,1869,NaN,NaN,NaN
27542,8.869509,-7.177732,0,1868,NaN,NaN,NaN
27543,8.883855,-7.177732,0,1866,NaN,NaN,NaN
27544,8.895331,-7.166129,0,1864,NaN,NaN,NaN
27545,8.892462,-7.157427,0,1864,NaN,NaN,NaN
27546,8.889593,-7.145823,0,1864,NaN,NaN,NaN
27547,8.889593,-7.148724,0,1864,NaN,NaN,NaN
27548,8.889593,-7.148724,0,1866,NaN,NaN,NaN
27549,8.886724,-7.148724,0,1867,NaN,NaN,NaN
27550,8.886724,-7.148724,0,1869,NaN,NaN,NaN
27551,8.886724,-7.148724,0,1869,NaN,NaN,NaN
27552,8.886724,-7.151625,0,1867,NaN,NaN,NaN
27553,8.892462,-7.148724,0,1864,NaN,NaN,NaN
27554,8.895331,-7.151625,0,1861,NaN,NaN,NaN
27555,8.892462,-7.154526,0,1863,NaN,NaN,NaN
27556,8.886724,-7.157427,0,1865,NaN,NaN,NaN
27557,8.889593,-7.171931,0,1868,NaN,NaN,NaN
27558,8.895331,-7.186434,0,1868,NaN,NaN,NaN
27559,8.901069,-7.200936,0,1868,NaN,NaN,NaN
27560,8.8982,-7.200936,0,1870,NaN,NaN,NaN
27561,8.895331,-7.203836,0,1871,NaN,NaN,NaN
27562,8.886724,-7.206737,0,1872,NaN,NaN,NaN
27563,8.875248,-7.212537,0,1872,NaN,NaN,NaN
27564,8.86664,-7.215437,0,1871,NaN,NaN,NaN
27565,8.878117,-7.218337,0,1870,NaN,NaN,NaN
27566,8.889593,-7.218337,0,1869,NaN,NaN,NaN
27567,8.901069,-7.218337,0,1868,NaN,NaN,NaN
27568,8.912544,-7.218337,0,1866,NaN,NaN,NaN
27569,8.941228,-7.212537,0,1866,NaN,NaN,NaN
27570,8.972776,-7.209637,0,1867,NaN,NaN,NaN
27571,8.989981,-7.203836,0,1869,NaN,NaN,NaN
27572,8.972776,-7.200936,0,1871,NaN,NaN,NaN
27573,8.929755,-7.195135,0,1870,NaN,NaN,NaN
27574,8.855162,-7.183533,0,1869,NaN,NaN,NaN
27575,8.771926,-7.177732,0,1868,NaN,NaN,NaN
27576,8.61109,-7.131317,0,1872,NaN,NaN,NaN
27577,8.424233,-7.044264,0,1876,NaN,NaN,NaN
27578,8.191129,-6.945564,0,1880,NaN,NaN,NaN
27579,7.998107,-6.858441,0,1880,NaN,NaN,NaN
27580,7.787592,-6.777098,0,1880,NaN,NaN,NaN
27581,7.608631,-6.660846,0,1880,NaN,NaN,NaN
27582,7.394838,-6.561988,0,1882,NaN,NaN,NaN
27583,7.209769,-6.445635,0,1883,NaN,NaN,NaN
27584,7.030338,-6.329228,0,1884,NaN,NaN,NaN
27585,6.923192,-6.212769,0,1885,NaN,NaN,NaN
27586,6.850769,-6.122477,0,1887,NaN,NaN,NaN
27587,6.821793,-6.058381,0,1890,NaN,NaN,NaN
27588,6.807304,-5.979697,0,1892,NaN,NaN,NaN
27589,6.807304,-5.930143,0,1893,NaN,NaN,NaN
27590,6.810202,-5.88058,0,1892,NaN,NaN,NaN
27591,6.815998,-5.863086,0,1890,NaN,NaN,NaN
27592,6.818896,-5.84559,0,1887,NaN,NaN,NaN
27593,6.818896,-5.828093,0,1887,NaN,NaN,NaN
27594,6.836282,-5.810595,0,1885,NaN,NaN,NaN
27595,6.859461,-5.796012,0,1883,NaN,NaN,NaN
27596,6.879741,-5.769761,0,1882,NaN,NaN,NaN
27597,6.897122,-5.743509,0,1881,NaN,NaN,NaN
27598,6.914503,-5.726005,0,1880,NaN,NaN,NaN
27599,6.926089,-5.73184,0,1882,NaN,NaN,NaN
27600,6.917399,-5.734757,0,1884,NaN,NaN,NaN
27601,6.900019,-5.734757,0,1885,NaN,NaN,NaN
27602,6.891329,-5.73184,0,1885,NaN,NaN,NaN
27603,6.891329,-5.734757,0,1885,NaN,NaN,NaN
27604,6.914503,-5.734757,0,1886,NaN,NaN,NaN
27605,6.934778,-5.737674,0,1887,NaN,NaN,NaN
27606,6.955052,-5.746426,0,1885,NaN,NaN,NaN
27607,6.96374,-5.766845,0,1883,NaN,NaN,NaN
27608,6.975323,-5.784345,0,1883,NaN,NaN,NaN
27609,7.001385,-5.804762,0,1885,NaN,NaN,NaN
27610,7.018757,-5.813511,0,1886,NaN,NaN,NaN
27611,7.036128,-5.82226,0,1886,NaN,NaN,NaN
27612,7.041918,-5.828093,0,1885,NaN,NaN,NaN
27613,7.047708,-5.833925,0,1884,NaN,NaN,NaN
27614,7.044813,-5.839757,0,1884,NaN,NaN,NaN
27615,7.030338,-5.842674,0,1885,NaN,NaN,NaN
27616,7.010071,-5.84559,0,1888,NaN,NaN,NaN
27617,6.998489,-5.84559,0,1890,NaN,NaN,NaN
27618,6.995593,-5.84559,0,1890,NaN,NaN,NaN
27619,6.995593,-5.836841,0,1889,NaN,NaN,NaN
27620,6.986906,-5.82226,0,1888,NaN,NaN,NaN
27621,6.981115,-5.810595,0,1887,NaN,NaN,NaN
27622,6.978219,-5.807678,0,1888,NaN,NaN,NaN
27623,6.960844,-5.804762,0,1890,NaN,NaN,NaN
27624,6.943467,-5.807678,0,1892,NaN,NaN,NaN
27625,6.920296,-5.819344,0,1894,NaN,NaN,NaN
27626,6.914503,-5.831009,0,1893,NaN,NaN,NaN
27627,6.908709,-5.839757,0,1893,NaN,NaN,NaN
27628,6.926089,-5.839757,0,1893,NaN,NaN,NaN
27629,6.940571,-5.839757,0,1893,NaN,NaN,NaN
27630,6.943467,-5.836841,0,1893,NaN,NaN,NaN
27631,6.931882,-5.836841,0,1893,NaN,NaN,NaN
27632,6.926089,-5.836841,0,1895,NaN,NaN,NaN
27633,6.934778,-5.842674,0,1896,NaN,NaN,NaN
27634,6.946363,-5.84559,0,1897,NaN,NaN,NaN
27635,6.949259,-5.848506,0,1897,NaN,NaN,NaN
27636,6.940571,-5.84559,0,1896,NaN,NaN,NaN
27637,6.931882,-5.836841,0,1895,NaN,NaN,NaN
27638,6.920296,-5.831009,0,1894,NaN,NaN,NaN
27639,6.917399,-5.842674,0,1893,NaN,NaN,NaN
27640,6.928985,-5.857254,0,1893,NaN,NaN,NaN
27641,6.943467,-5.871833,0,1892,NaN,NaN,NaN
27642,6.955052,-5.868917,0,1892,NaN,NaN,NaN
27643,6.943467,-5.86017,0,1893,NaN,NaN,NaN
27644,6.931882,-5.851422,0,1894,NaN,NaN,NaN
27645,6.923192,-5.848506,0,1894,NaN,NaN,NaN
27646,6.920296,-5.857254,0,1893,NaN,NaN,NaN
27647,6.920296,-5.866001,0,1892,NaN,NaN,NaN
27648,6.923192,-5.874749,0,1892,NaN,NaN,NaN
27649,6.928985,-5.883496,0,1893,NaN,NaN,NaN
27650,6.940571,-5.886412,0,1894,NaN,NaN,NaN
27651,6.952155,-5.889327,0,1896,NaN,NaN,NaN
27652,6.966636,-5.895158,0,1898,NaN,NaN,NaN
27653,6.966636,-5.874749,0,1896,NaN,NaN,NaN
27654,6.96374,-5.851422,0,1893,NaN,NaN,NaN
27655,6.960844,-5.833925,0,1891,NaN,NaN,NaN
27656,6.960844,-5.836841,0,1893,NaN,NaN,NaN
27657,6.96374,-5.851422,0,1894,NaN,NaN,NaN
27658,6.955052,-5.871833,0,1897,NaN,NaN,NaN
27659,6.943467,-5.886412,0,1899,NaN,NaN,NaN
27660,6.931882,-5.895158,0,1899,NaN,NaN,NaN
27661,6.928985,-5.889327,0,1898,NaN,NaN,NaN
27662,6.937674,-5.88058,0,1897,NaN,NaN,NaN
27663,6.949259,-5.883496,0,1898,NaN,NaN,NaN
27664,6.960844,-5.889327,0,1899,NaN,NaN,NaN
27665,6.969532,-5.90099,0,1899,NaN,NaN,NaN
27666,6.978219,-5.903905,0,1898,NaN,NaN,NaN
27667,6.984011,-5.90099,0,1897,NaN,NaN,NaN
27668,6.981115,-5.898074,0,1896,NaN,NaN,NaN
27669,6.978219,-5.895158,0,1897,NaN,NaN,NaN
27670,6.981115,-5.892243,0,1897,NaN,NaN,NaN
27671,6.981115,-5.892243,0,1898,NaN,NaN,NaN
27672,6.981115,-5.886412,0,1898,NaN,NaN,NaN
27673,6.986906,-5.883496,0,1899,NaN,NaN,NaN
27674,6.992698,-5.883496,0,1897,NaN,NaN,NaN
27675,6.998489,-5.886412,0,1893,NaN,NaN,NaN
27676,6.998489,-5.886412,0,1891,NaN,NaN,NaN
27677,7.001385,-5.90099,0,1891,NaN,NaN,NaN
27678,7.007176,-5.909736,0,1895,NaN,NaN,NaN
27679,7.010071,-5.921397,0,1897,NaN,NaN,NaN
27680,7.012966,-5.918482,0,1899,NaN,NaN,NaN
27681,7.015862,-5.915567,0,1898,NaN,NaN,NaN
27682,7.015862,-5.912651,0,1898,NaN,NaN,NaN
27683,7.015862,-5.909736,0,1898,NaN,NaN,NaN
27684,7.015862,-5.90682,0,1899,NaN,NaN,NaN
27685,7.015862,-5.918482,0,1900,NaN,NaN,NaN
27686,7.015862,-5.935973,0,1900,NaN,NaN,NaN
27687,7.015862,-5.950549,0,1899,NaN,NaN,NaN
27688,7.018757,-5.947634,0,1899,NaN,NaN,NaN
27689,7.021652,-5.944719,0,1899,NaN,NaN,NaN
27690,7.021652,-5.947634,0,1901,NaN,NaN,NaN
27691,7.024548,-5.950549,0,1904,NaN,NaN,NaN
27692,7.030338,-5.944719,0,1904,NaN,NaN,NaN
27693,7.018757,-5.935973,0,1904,NaN,NaN,NaN
27694,7.007176,-5.924313,0,1903,NaN,NaN,NaN
27695,6.986906,-5.921397,0,1903,NaN,NaN,NaN
27696,6.984011,-5.921397,0,1903,NaN,NaN,NaN
27697,6.978219,-5.924313,0,1906,NaN,NaN,NaN
27698,6.978219,-5.921397,0,1908,NaN,NaN,NaN
27699,6.978219,-5.921397,0,1910,NaN,NaN,NaN
27700,6.975323,-5.924313,0,1910,NaN,NaN,NaN
27701,6.969532,-5.930143,0,1911,NaN,NaN,NaN
27702,6.966636,-5.935973,0,1911,NaN,NaN,NaN
27703,6.960844,-5.938888,0,1911,NaN,NaN,NaN
27704,6.960844,-5.941803,0,1909,NaN,NaN,NaN
27705,6.96374,-5.941803,0,1906,NaN,NaN,NaN
27706,6.966636,-5.941803,0,1904,NaN,NaN,NaN
27707,6.969532,-5.941803,0,1904,NaN,NaN,NaN
27708,6.972428,-5.941803,0,1903,NaN,NaN,NaN
27709,6.975323,-5.944719,0,1904,NaN,NaN,NaN
27710,6.978219,-5.944719,0,1906,NaN,NaN,NaN
27711,6.978219,-5.947634,0,1908,NaN,NaN,NaN
27712,6.981115,-5.953463,0,1906,NaN,NaN,NaN
27713,6.981115,-5.956378,0,1903,NaN,NaN,NaN
27714,6.978219,-5.959293,0,1900,NaN,NaN,NaN
27715,6.969532,-5.959293,0,1899,NaN,NaN,NaN
27716,6.96374,-5.956378,0,1899,NaN,NaN,NaN
27717,6.960844,-5.953463,0,1900,NaN,NaN,NaN
27718,6.969532,-5.950549,0,1900,NaN,NaN,NaN
27719,6.978219,-5.953463,0,1900,NaN,NaN,NaN
27720,6.989802,-5.959293,0,1899,NaN,NaN,NaN
27721,6.989802,-5.968038,0,1897,NaN,NaN,NaN
27722,6.986906,-5.973867,0,1896,NaN,NaN,NaN
27723,6.986906,-5.970953,0,1895,NaN,NaN,NaN
27724,6.986906,-5.968038,0,1895,NaN,NaN,NaN
27725,6.986906,-5.965123,0,1895,NaN,NaN,NaN
27726,6.981115,-5.941803,0,1894,NaN,NaN,NaN
27727,6.978219,-5.915567,0,1892,NaN,NaN,NaN
27728,6.975323,-5.90682,0,1890,NaN,NaN,NaN
27729,6.978219,-5.921397,0,1889,NaN,NaN,NaN
27730,6.984011,-5.933058,0,1889,NaN,NaN,NaN
27731,6.989802,-5.933058,0,1889,NaN,NaN,NaN
27732,6.995593,-5.930143,0,1890,NaN,NaN,NaN
27733,6.989802,-5.930143,0,1889,NaN,NaN,NaN
27734,6.986906,-5.930143,0,1888,NaN,NaN,NaN
27735,6.992698,-5.933058,0,1887,NaN,NaN,NaN
27736,7.001385,-5.935973,0,1887,NaN,NaN,NaN
27737,7.012966,-5.938888,0,1887,NaN,NaN,NaN
27738,7.012966,-5.938888,0,1888,NaN,NaN,NaN
27739,7.012966,-5.935973,0,1889,NaN,NaN,NaN
27740,7.012966,-5.938888,0,1890,NaN,NaN,NaN
27741,7.00428,-5.941803,0,1891,NaN,NaN,NaN
27742,6.986906,-5.941803,0,1890,NaN,NaN,NaN
27743,6.969532,-5.935973,0,1889,NaN,NaN,NaN
27744,6.96374,-5.930143,0,1887,NaN,NaN,NaN
27745,6.96374,-5.927228,0,1886,NaN,NaN,NaN
27746,6.969532,-5.927228,0,1884,NaN,NaN,NaN
27747,6.969532,-5.927228,0,1883,NaN,NaN,NaN
27748,6.972428,-5.930143,0,1881,NaN,NaN,NaN
27749,6.972428,-5.930143,0,1880,NaN,NaN,NaN
27750,6.981115,-5.930143,0,1878,NaN,NaN,NaN
27751,7.001385,-5.927228,0,1876,NaN,NaN,NaN
27752,7.024548,-5.924313,0,1874,NaN,NaN,NaN
27753,7.021652,-5.921397,0,1874,NaN,NaN,NaN
27754,7.00428,-5.915567,0,1874,NaN,NaN,NaN
27755,6.995593,-5.912651,0,1872,NaN,NaN,NaN
27756,7.001385,-5.912651,0,1871,NaN,NaN,NaN
27757,7.010071,-5.915567,0,1870,NaN,NaN,NaN
27758,7.012966,-5.918482,0,1870,NaN,NaN,NaN
27759,7.012966,-5.921397,0,1871,NaN,NaN,NaN
27760,7.012966,-5.918482,0,1872,NaN,NaN,NaN
27761,7.012966,-5.918482,0,1872,NaN,NaN,NaN
27762,7.012966,-5.918482,0,1872,NaN,NaN,NaN
27763,7.012966,-5.918482,0,1871,NaN,NaN,NaN
27764,7.015862,-5.918482,0,1871,NaN,NaN,NaN
27765,7.010071,-5.918482,0,1870,NaN,NaN,NaN
27766,7.001385,-5.933058,0,1869,NaN,NaN,NaN
27767,6.995593,-5.944719,0,1868,NaN,NaN,NaN
27768,6.989802,-5.959293,0,1868,NaN,NaN,NaN
27769,6.986906,-5.947634,0,1869,NaN,NaN,NaN
27770,6.981115,-5.935973,0,1869,NaN,NaN,NaN
27771,6.978219,-5.921397,0,1869,NaN,NaN,NaN
27772,6.981115,-5.921397,0,1869,NaN,NaN,NaN
27773,6.986906,-5.921397,0,1869,NaN,NaN,NaN
27774,6.989802,-5.927228,0,1868,NaN,NaN,NaN
27775,6.984011,-5.927228,0,1868,NaN,NaN,NaN
27776,6.978219,-5.927228,0,1869,NaN,NaN,NaN
27777,6.975323,-5.933058,0,1866,NaN,NaN,NaN
27778,6.975323,-5.935973,0,1862,NaN,NaN,NaN
27779,6.984011,-5.941803,0,1858,NaN,NaN,NaN
27780,6.992698,-5.944719,0,1857,NaN,NaN,NaN
27781,7.00428,-5.947634,0,1857,NaN,NaN,NaN
27782,7.00428,-5.953463,0,1857,NaN,NaN,NaN
27783,7.007176,-5.962208,0,1857,NaN,NaN,NaN
27784,7.007176,-5.968038,0,1855,NaN,NaN,NaN
27785,7.010071,-5.976782,0,1852,NaN,NaN,NaN
27786,7.010071,-5.976782,0,1849,NaN,NaN,NaN
27787,7.015862,-5.979697,0,1848,NaN,NaN,NaN
27788,7.018757,-5.965123,0,1848,NaN,NaN,NaN
27789,7.015862,-5.944719,0,1849,NaN,NaN,NaN
27790,7.007176,-5.924313,0,1849,NaN,NaN,NaN
27791,7.001385,-5.921397,0,1850,NaN,NaN,NaN
27792,7.001385,-5.921397,0,1850,NaN,NaN,NaN
27793,7.00428,-5.933058,0,1849,NaN,NaN,NaN
27794,7.001385,-5.938888,0,1848,NaN,NaN,NaN
27795,7.001385,-5.944719,0,1847,NaN,NaN,NaN
27796,6.995593,-5.941803,0,1846,NaN,NaN,NaN
27797,6.992698,-5.944719,0,1846,NaN,NaN,NaN
27798,6.989802,-5.962208,0,1845,NaN,NaN,NaN
27799,6.989802,-5.982611,0,1846,NaN,NaN,NaN
27800,6.989802,-5.99427,0,1845,NaN,NaN,NaN
27801,6.981115,-5.988441,0,1844,NaN,NaN,NaN
27802,6.972428,-5.985526,0,1843,NaN,NaN,NaN
27803,6.96374,-5.982611,0,1843,NaN,NaN,NaN
27804,6.969532,-5.982611,0,1843,NaN,NaN,NaN
27805,6.972428,-5.979697,0,1841,NaN,NaN,NaN
27806,6.975323,-5.976782,0,1838,NaN,NaN,NaN
27807,6.975323,-5.973867,0,1836,NaN,NaN,NaN
27808,6.975323,-5.970953,0,1836,NaN,NaN,NaN
27809,6.975323,-5.968038,0,1838,NaN,NaN,NaN
27810,6.978219,-5.973867,0,1840,NaN,NaN,NaN
27811,6.981115,-5.979697,0,1841,NaN,NaN,NaN
27812,6.986906,-5.985526,0,1840,NaN,NaN,NaN
27813,6.992698,-5.982611,0,1839,NaN,NaN,NaN
27814,7.00428,-5.985526,0,1837,NaN,NaN,NaN
27815,7.007176,-5.991355,0,1836,NaN,NaN,NaN
27816,7.00428,-5.99427,0,1835,NaN,NaN,NaN
27817,6.995593,-6.003013,0,1835,NaN,NaN,NaN
27818,6.986906,-6.008842,0,1835,NaN,NaN,NaN
27819,6.966636,-6.01467,0,1835,NaN,NaN,NaN
27820,6.946363,-6.011756,0,1835,NaN,NaN,NaN
27821,6.928985,-6.011756,0,1835,NaN,NaN,NaN
27822,6.934778,-6.008842,0,1832,NaN,NaN,NaN
27823,6.943467,-6.005927,0,1830,NaN,NaN,NaN
27824,6.955052,-6.008842,0,1828,NaN,NaN,NaN
27825,6.966636,-6.01467,0,1828,NaN,NaN,NaN
27826,6.975323,-6.005927,0,1828,NaN,NaN,NaN
27827,6.975323,-5.99427,0,1827,NaN,NaN,NaN
27828,6.972428,-5.988441,0,1826,NaN,NaN,NaN
27829,6.989802,-5.988441,0,1824,NaN,NaN,NaN
27830,7.00428,-5.988441,0,1823,NaN,NaN,NaN
27831,7.018757,-5.988441,0,1821,NaN,NaN,NaN
27832,7.015862,-6.000099,0,1819,NaN,NaN,NaN
27833,7.001385,-6.01467,0,1817,NaN,NaN,NaN
27834,6.984011,-6.023413,0,1816,NaN,NaN,NaN
27835,6.969532,-6.026327,0,1816,NaN,NaN,NaN
27836,6.975323,-6.020499,0,1816,NaN,NaN,NaN
27837,7.030338,-6.020499,0,1817,NaN,NaN,NaN
27838,7.108494,-6.026327,0,1817,NaN,NaN,NaN
27839,7.241588,-6.061295,0,1817,NaN,NaN,NaN
27840,7.4064,-6.093345,0,1817,NaN,NaN,NaN
27841,7.643281,-6.151607,0,1816,NaN,NaN,NaN
27842,7.92027,-6.227329,0,1816,NaN,NaN,NaN
27843,8.25159,-6.343782,0,1816,NaN,NaN,NaN
27844,8.579481,-6.486365,0,1816,NaN,NaN,NaN
